Magnitude	Depth	Distance(km)	Vs30	CDI	Instrumental_intensity
4.5	16.9	11.84654935	355.6587219	3.8	4.46774
4.5	16.9	44.38906285	418.5463257	4.3	2.55156
4.5	16.9	69.78580918	356.0565796	4.1	3.04434
4.5	16.9	1.448468306	305.5860291	5.6	5.50422
4.5	16.9	65.16186462	343.7855225	3.1	2.37413
4.5	16.9	41.23245726	210.7472229	3.1	2.52697
4.5	16.9	35.50820727	379.2944641	3.8	3.52002
4.5	16.9	57.59727795	729.5418091	3.4	2.52794
4.5	16.9	50.53993267	249.5291443	3.2	2.52637
4.5	16.9	29.68230844	211.5189819	2.9	4.79042
4.5	16.9	19.10089799	325.953949	4	4.15516
4.5	16.9	49.71577211	456.3562012	5.7	2.43214
4.5	16.9	12.31811861	326.0332947	4.8	6.30521
4.5	16.9	28.9266799	773.1461182	2.9	3.65779
4.5	16.9	54.55444106	369.8778381	2.7	4.20194
4.5	16.9	18.92696594	261.9725647	5.1	5.90443
4.5	16.9	54.32614237	413.4645081	3.1	2.81835
4.5	16.9	31.44624344	328.4989929	3.9	5.093
4.5	16.9	33.27404915	328.3620605	3.4	2.30393
4.4	4.8	3.081992055	196.0652008	5	6.1001
4.9	14.2	3.591956103	196.0652008	5.9	7.35369
4.2	8.3	51.81530484	623.447998	3.6	2.83358
4.2	8.3	12.36390257	371.2714233	3.4	4.18772
4.2	8.3	32.73072379	329.2424927	3.3	3.0475
4.2	8.3	7.023717788	391.2676697	3.4	3.20481
4.2	8.3	13.55466288	273.6286316	3.6	4.45094
4.2	8.3	19.15652585	296.20047	3.3	3.82073
4.2	8.3	16.32699624	275.7825928	5	4.1046
4.2	8.3	26.35694699	496.0639954	3.4	3.03127
4.2	8.3	49.11390054	449.8655701	3.2	2.95497
4.2	8.3	58.20578344	278.993988	3	2.71871
4.2	8.3	78.14699117	435.451355	3.4	2.08365
4.2	8.3	59.72210148	358.9927063	3.3	2.9467
4.2	8.3	102.9755693	320.7609863	3	2.92984
4.2	8.3	59.28052763	268.7118835	2.8	2.68429
4.2	8.3	54.82070642	472.4240417	3.4	2.3269
4.2	8.3	92.73945082	257.765564	2.3	2.88752
4.2	8.3	48.33389264	372.9031372	2.6	2.71024
4.2	8.3	3.389887262	313.3936462	5	6.30581
4.2	8.3	64.91397408	403.0504761	2.2	2.05086
4.2	8.3	46.32515337	269.8367615	3.4	3.44151
4.2	8.3	24.09927766	376.4842224	2.7	3.00168
4.2	8.3	96.71387404	162.3343201	3.2	2.90009
4.2	8.3	35.1461143	500.5128174	2.7	2.79635
4.2	8.3	20.41739784	350.4213867	3.8	3.85877
4.2	8.3	41.22354565	665.4649048	3.4	2.67883
4.2	8.3	58.20023522	355.0426941	3.4	2.95632
4.2	8.3	53.28612123	268.4702454	2.9	2.23386
4.2	8.3	63.55961535	302.2004395	2.8	2.1607
5.3	5.8	11.50751729	196.0652008	4.2	6.93041
6	7.5	93.6053571	719.1208496	3.9	3.86747
6	7.5	191.784745	327.3006287	3.1	3.1444
6	7.5	88.84404755	718.9002686	3.1	3.74968
6	7.5	194.7259031	253.2785187	2.7	3.72338
6	7.5	159.4004358	261.1929016	4.1	3.80694
6	7.5	164.0661852	251.7574005	3.2	3.26355
6	7.5	127.8678768	472.972168	5.3	3.6271
6	7.5	163.8877232	262.2996826	3.4	3.48624
6	7.5	187.2471422	254.1669312	3.8	3.89097
6	7.5	196.8845395	239.1423492	3.6	3.56326
6	7.5	1.906311592	621.2912598	6.7	8.16428
6	7.5	36.64914835	296.9695435	3.9	5.63168
6	7.5	136.7689855	354.6889648	2.7	3.46525
6	7.5	174.2701857	264.2130432	3.5	3.4019
6	7.5	109.3701491	501.2357788	2.7	3.44811
6	7.5	231.3589556	265.4181519	3.4	3.84405
6	7.5	104.6467301	563.161438	3.1	3.04447
6	7.5	104.1452183	589.4274292	3.4	3.41766
6	7.5	103.7178886	546.62323	4	5.0811
6	7.5	105.6417777	564.328125	2.9	5.10512
6	7.5	104.8399653	491.5884705	4.5	4.71993
6	7.5	211.7980589	693.1035767	3.4	2.83986
5.1	30.9	11.69935873	365.4177551	2.7	4.02698
5.1	30.9	34.02467292	302.3868103	3.1	3.00955
5.1	30.9	43.88784827	492.964386	3.8	5.41488
5.1	30.9	31.19436217	295.9392395	3.3	2.21111
4.1	8.5	41.50514342	271.4179077	2.7	3.36574
4.1	8.5	21.12265424	268.8490601	3.1	4.42299
4.1	8.5	29.27900747	267.9405823	4.2	3.90168
4.3	11.9	5.557898707	225.8411713	4.9	6.37942
4.3	11.9	11.59365534	329.3470459	4.5	4.25956
4.3	11.9	14.66775327	222.4155121	3.8	4.2798
4.3	11.9	26.91814921	216.1082764	3.4	3.24196
4.3	11.9	21.04935748	251.831131	3.6	4.22062
4.3	11.9	10.49252957	292.2986145	4.3	5.55743
4.3	11.9	7.812295723	312.4067993	3.8	5.78715
4.3	11.9	9.994483848	291.2864075	3.6	4.71111
4.3	11.9	22.15100175	363.5956726	3.1	3.83352
4.3	11.9	13.24309398	349.5621643	3.8	4.82713
4.3	11.9	18.0949088	347.9421997	3.6	4.38781
4.3	11.9	8.504236372	270.2301025	3.6	5.1405
4.3	11.9	20.29649962	297.3033447	4.1	4.52211
4.3	11.9	9.897859936	319.8283691	3.4	4.99211
4.3	11.9	12.8443331	325.7407532	3.9	5.81223
4.3	11.9	12.03942862	261.9712524	4.1	4.94946
4.3	11.9	14.95941482	271.3685303	3.4	5.7478
4.3	11.9	26.02685518	352.0711975	3.3	3.70674
4.3	11.9	14.89679671	329.0407104	3.7	6.01459
4.3	11.9	13.51152498	279.9151917	3.6	4.09002
4.3	11.9	17.74654442	237.7719727	3.2	5.12189
4.3	11.9	10.90062829	316.2036133	3.4	5.19986
4.3	11.9	15.5729753	418.5463257	3.3	3.35341
4.3	11.9	9.887718683	313.0435181	3.8	3.95378
4.3	11.9	8.533066868	269.1074219	4.3	5.10271
4.3	11.9	11.04561226	319.9451294	4.2	5.36089
4.3	11.9	16.94256344	263.6567078	2.7	5.0212
4.3	11.9	15.70435754	257.0648499	3.4	5.67041
4.3	11.9	14.83529736	346.2511597	4.3	4.51651
4.3	11.9	14.86589261	350.3978577	3.8	4.32803
4.3	11.9	10.5955484	252.4367065	4.1	6.03794
4.3	11.9	19.39841411	358.4122925	3	3.97353
4.3	11.9	16.65301543	321.8169861	3.8	4.70829
4.3	11.9	4.763588456	283.1348877	3.9	6.13054
4.3	11.9	18.37036585	293.2257385	3.4	4.70805
4.3	11.9	19.39593898	277.7321472	3.2	5.45268
4.3	11.9	14.66924132	248.2962952	3.8	5.72338
4.3	11.9	14.60912764	240.3431244	2.7	4.18777
4.3	11.9	6.750860703	303.5801392	4.9	5.92319
4.3	11.9	11.67114811	323.1434937	4.2	5.17474
4.3	11.9	5.562819906	291.815094	3.1	6.41771
4.3	11.9	27.43830301	357.585144	3.1	3.84539
4.3	11.9	18.65789778	275.4674072	3.4	4.78048
4.3	11.9	5.484527039	292.2995605	5.5	6.11628
4.3	11.9	2.527438463	252.6809082	5.6	7.06259
4.3	11.9	14.48279645	238.8723602	3.2	3.44139
4.3	11.9	12.29339299	248.1737671	3.4	3.53237
4.3	11.9	12.46036777	342.4890747	3.3	4.75684
4.3	11.9	4.118358469	305.6911926	5.7	6.61983
4.3	11.9	9.519566065	310.7246399	3.8	5.75098
4.3	11.9	9.868918901	306.0403442	4.6	5.67346
4.3	11.9	42.36526571	350.4064026	2.5	3.41491
4.3	11.9	33.65596508	373.1589661	3	3.51142
4.3	11.9	27.46132322	392.33255	2.8	3.71021
4.3	11.9	19.35345276	294.7976379	4.1	3.93353
4.3	11.9	22.83125405	399.9537964	3.6	4.0171
4.3	11.9	33.99120157	291.4198608	2.7	3.13298
4.3	11.9	21.8372782	344.3959045	3.4	3.12635
4.3	11.9	28.54645837	408.4488525	2.9	3.98738
4.3	11.9	21.55641172	329.3479614	3.2	3.68636
4.3	11.9	26.10342707	419.2765808	3.6	3.43863
4.3	11.9	25.5324866	272.175293	2.9	4.92303
4.3	11.9	31.78752935	382.1365051	2.2	3.48499
4.3	11.9	23.33010435	396.1256104	3.6	3.5782
4.3	11.9	23.39755545	301.199585	3.4	3.19549
4.3	11.9	25.03587422	394.9196472	3.8	3.86508
4.3	11.9	21.8638612	301.3935852	3.8	3.18943
4.3	11.9	19.95777456	343.20224	2.7	3.37531
4.3	11.9	26.26839866	236.7275543	3.4	3.15946
4.3	11.9	81.14624212	326.0301514	2.7	1.9007
4.3	11.9	21.32058513	245.6526337	2.8	4.55414
4.3	11.9	15.63097368	240.5567322	3.1	4.84593
4.3	11.9	13.41082084	331.9939575	4.4	4.83123
4.3	11.9	31.81816656	295.7687988	2.8	3.04109
4.3	11.9	27.7392707	462.2550964	3.3	3.61566
4.3	11.9	7.49242165	279.6632385	4.6	6.02084
4.3	11.9	16.66878012	236.4804688	3.4	3.43084
4.3	11.9	16.66878012	236.4804688	3.4	2.26622
4.3	11.9	21.53595851	350.5891113	3.8	3.54794
4.3	11.9	19.21014452	281.6569214	3.4	4.37818
4.3	11.9	33.87944414	210.3031006	2.2	2.89003
4.3	11.9	9.845940396	256.1272888	4.7	6.48034
4.3	11.9	12.06000109	315.8997803	4.3	5.22385
4.3	11.9	33.84741309	330.0684509	2.7	2.36461
4.3	11.9	21.68847588	299.9070129	3.3	3.87874
4.3	11.9	41.42168016	383.9384155	2.9	1.94434
4.3	11.9	29.54971331	279.6011047	3.4	2.57569
4.3	11.9	32.43218619	204.0059357	3	2.88653
4.3	11.9	11.77723852	310.6630859	3.9	6.25333
4.3	11.9	16.22174277	418.5463257	3.8	3.69648
4.3	11.9	29.72235972	305.5860291	2.7	3.35356
4.3	11.9	27.07468154	315.4825745	3.3	3.34296
4.3	11.9	7.539803739	211.5189819	3.3	5.76624
4.3	11.9	21.00297801	325.953949	3.2	2.86754
4.3	11.9	35.01230012	326.0332947	3.8	2.97923
4.3	11.9	51.99861226	369.8778381	2.1	2.63186
4.3	11.9	13.14728165	261.9725647	2.2	4.31336
4.3	11.9	29.8395735	279.6011047	3.6	2.55497
4.3	11.9	18.89266747	328.3620605	4.2	3.41411
6.2	27	52.59535621	693.6322632	3.9	3.13824
6.2	27	112.558217	365.6923523	2.8	3.17306
6.2	27	110.4939425	335.98703	3.4	4.56027
6.2	27	115.2586118	468.2913818	2.4	3.28775
6.2	27	69.13176099	494.3230286	4.6	4.07995
6.2	27	137.7592453	485.8609009	4.1	3.63059
6.2	27	7.277172878	365.4177551	6.3	7.18643
6.2	27	83.06447694	716.3883057	3	3.38043
6.2	27	25.87922734	381.6695862	6.2	7.17341
6.2	27	20.9423169	302.3868103	7	8.12864
6.2	27	64.88894936	333.8262024	4.6	3.76227
6.2	27	47.29389425	289.782196	4.4	5.63979
6.2	27	43.90894648	492.964386	5.3	6.32405
6.2	27	45.59353551	305.6228638	4.6	5.66671
6.2	27	102.2172344	523.6687622	2.7	3.31957
6.2	27	127.8326533	375.9786377	2.2	3.25435
6.2	27	157.8999909	598.0163574	2.7	2.70592
6.2	27	62.96756396	330.0172119	3.6	4.29164
6.2	27	15.03568844	487.1914978	3.8	6.65109
6.2	27	71.98300987	627.7432251	3.8	4.21475
6.2	27	20.88121125	295.9392395	7	8.1912
6.2	27	35.32330679	319.0614319	6.1	6.80076
6.2	27	28.98384433	363.0291748	6.7	6.77906
6.2	27	53.50815312	453.3872986	5.4	6.83311
4.6	12.6	49.26162056	365.4177551	4	4.67779
4.6	12.6	55.01161538	295.9392395	3.1	2.65116
4.6	12.6	61.51391537	363.0291748	2.5	1.93232
4.6	12.6	96.32427125	453.3872986	2.2	1.05954
4.8	9.5	43.75029795	279.1688232	3.5	3.65404
4.8	9.5	104.3421434	546.62323	2.7	1.93274
4.8	9.5	104.0728773	564.328125	2.7	2.41687
4.8	9.5	101.6537833	491.5884705	2.9	1.77574
4.8	9.5	64.94114793	291.594696	2.7	3.05363
4	13.3	16.2387146	329.0065918	4.7	5.49536
4	13.3	44.11298859	339.5283508	2.8	2.86165
4	13.3	45.50603716	326.3528137	2.7	3.25213
4	13.3	51.84637018	635.4987183	2.7	2.34587
4	13.3	43.88770839	478.0640564	3.2	3.56605
4	13.3	31.56543675	350.4143066	4.2	4.14381
4	13.3	35.18719954	647.4015503	3.5	4.15882
4	13.3	46.89540214	621.7079468	2.7	1.09265
4	13.3	84.76166497	364.8106689	2.2	1.08278
4	13.3	37.55689034	658.9470215	3.8	2.9037
4	13.3	82.1064562	581.8370361	2.2	2.20902
4	13.3	35.52801722	453.6018982	2.9	2.05072
4	13.3	42.14341755	725.0460815	2.7	2.77375
4	13.3	49.21405414	794.8417358	3.1	1.58684
4	13.3	40.91172889	607.1120605	2.7	2.60675
4	13.3	42.59970748	485.7802124	3.4	2.79323
4	13.3	71.94985213	635.7132568	3.4	2.17934
4	13.3	28.01845567	375.0314941	2.3	2.3729
4	13.3	39.19567642	799.6939087	2.7	3.05521
4	13.3	22.03981425	339.9762573	3.3	3.35848
4	13.3	47.80560518	481.1886902	2.7	1.67048
4	13.3	14.60867886	682.1473999	2.2	4.926
4.1	6	21.47880184	268.8490601	3.8	2.97124
4.1	6	35.24327114	296.20047	2.7	2.37149
4.1	21.4	19.18612292	365.4177551	3.8	5.03837
4.1	21.4	9.408778629	302.3868103	2.7	4.2492
4.1	21.4	35.18251172	289.782196	4.3	2.66734
4.1	21.4	10.89795876	295.9392395	3.9	4.07715
4.1	21.4	23.5855847	319.0614319	3.1	2.68981
4.5	14.5	98.37585629	339.0467224	3.9	2.99654
4.5	14.5	101.362004	329.9349976	3.7	2.61519
4.5	14.5	73.95842693	331.7449951	2.9	3.8421
4.5	14.5	79.494419	361.150177	2.9	3.24161
4.5	14.5	118.8451931	658.9470215	3.1	1.46501
4.5	14.5	75.98213706	581.8370361	3.4	3.5053
4.5	14.5	130.83209	607.1120605	2.7	1.36986
4.5	14.5	86.81650454	635.7132568	2.7	2.45846
4.5	14.5	74.43010038	318.6185608	3.1	2.65282
4.5	14.5	88.17025408	326.5565796	3.2	2.45792
4.5	14.5	110.3897185	481.1886902	2.7	1.46702
4.5	14.5	83.73266235	603.1550293	2.7	3.18233
4.5	14.5	97.60100585	365.6439514	2.8	1.91504
4.5	14.5	89.63027907	374.7896118	3.4	2.38371
4.3	4.8	133.7391844	341.5627747	3.1	2.06923
4.3	4.8	116.0713708	376.3598938	2.2	1.48003
4.3	4.8	105.0507125	779.9940796	2.2	1.09109
4.3	4.8	76.24258327	744.1651001	2.1	1.19757
4.1	18.4	30.47613117	461.82724	2.7	1.9563
4.1	18.4	19.40856484	463.3893738	3.8	2.94798
4.1	18.4	26.93346096	429.7617493	3.3	3.42336
4.1	18.4	19.76911627	324.7202759	3.2	3.0421
4.1	18.4	25.38881944	382.7627563	3.1	3.45565
4.1	18.4	18.03084495	315.5418396	2.7	3.24474
4.1	18.4	37.05541897	531.6841431	2.7	2.96253
4.1	18.4	11.83998122	321.6229248	3.5	3.16957
4.1	18.4	18.29502468	300.2854004	2.7	3.03223
4.1	18.4	10.43691821	166.5919342	3.2	3.57356
4.1	18.4	21.4845615	310.275177	2.4	2.85964
4.1	18.4	19.51039776	258.0502625	3.3	3.89007
4.1	18.4	8.155120178	321.6424255	2.7	4.05831
4.1	18.4	35.70123829	370.9098816	2.5	1.53722
4.1	18.4	31.48708428	544.9208984	2.4	1.71546
4.1	18.4	14.48781483	459.8633728	3.4	2.09861
4.1	18.4	31.56384834	324.1212158	2.7	1.56258
4.1	18.4	33.50014492	335.0400085	2.6	1.69999
4.1	18.4	35.57062418	257.0042419	2.6	2.10673
4.1	18.4	27.59642354	330.3830566	2.7	1.98978
4.1	18.4	27.13397884	441.447937	3.1	2.56807
4.1	18.4	38.02536789	503.4214478	2.7	2.16628
4.1	18.4	20.67899503	435.7775879	3.4	1.68539
4.1	18.4	20.37035272	552.4205933	2.7	3.98382
4.1	18.4	29.70868561	447.0111694	3.4	1.64033
4.1	18.4	5.603703946	473.1763611	3.1	4.66134
4.1	18.4	63.51078993	401.1159973	2.5	1.28396
4.1	18.4	53.80760787	373.2772522	2.2	1.62567
4.1	18.4	51.36588913	476.7290039	2.3	1.42113
4.1	18.4	61.12542117	368.0402222	2.6	1.3229
4.1	18.4	79.15540693	381.5459595	2.7	1.45122
4.1	18.4	66.23261317	673.9581299	2.2	1.25263
4.1	18.4	66.14968624	647.0635986	2.5	1.79877
4.1	18.4	62.77239587	176.8080139	2.2	2.66595
4.1	18.4	88.87966575	348.6387024	2.7	2.32272
4.1	18.4	57.6273123	309.4632568	2.9	1.36236
4.1	18.4	61.48304901	162.3343201	3.1	1.53252
4.1	18.4	81.31803897	644.6825562	3.1	1.12904
4.1	18.4	73.85555887	719.2208862	3.3	1.17451
4.1	18.4	65.8699792	700.1431885	2.7	1.47252
4.1	18.4	82.94770155	442.4208984	2.4	1.20548
4.1	18.4	69.73537282	442.1020813	2.5	1.76205
4.1	18.4	16.56066569	273.7928772	3.1	2.82945
4.1	18.4	41.73939401	705.928833	2.2	1.69822
4.1	18.4	21.88311858	377.2352295	3.1	1.93767
4.1	18.4	64.68364336	153.9239502	2.2	1.23824
4.1	18.4	69.65598509	621.0802612	3.5	3.05643
4.1	18.4	72.67019224	509.7896423	2.2	1.27481
4.1	18.4	61.26155122	152.6763	2.9	1.49887
4.1	18.4	48.89087886	328.2694702	2.7	1.80934
4.1	18.4	60.85981728	360.775177	2.5	1.31861
4.1	18.4	49.9374884	755.4559937	2.7	1.06764
4.1	18.4	16.45750504	353.8033447	3.5	3.2743
4.1	18.4	71.28121162	300.0731812	2.8	1.29109
4.3	16.7	81.13285879	318.6185608	3.1	1.99713
4.3	16.7	94.58896338	327.6088257	2.7	2.02526
4.3	16.7	93.61011501	374.7896118	2.7	1.15002
4.5	5.4	8.015352952	621.2912598	3.8	5.53952
4.3	5.6	5.870249443	336.5335999	4.8	5.2358
4.3	5.6	2.290226729	418.0032654	5.8	5.97486
4.3	5.6	82.76597692	476.7290039	2.7	1.67677
4.3	5.6	5.164965728	704.7088013	5	5.51519
4.3	5.6	9.389050386	329.3486938	5.3	2.97476
4.3	5.6	6.19687683	689.5904541	4.3	5.68055
4.3	5.6	3.924960112	340.8003235	5.2	6.20631
4.3	5.6	4.448652001	330.9707947	5.1	5.98617
4.3	5.6	9.493956461	386.9103394	3.8	4.92798
4.4	5.6	5.22156405	329.5038757	5.4	6.6275
4.4	5.6	4.698996959	362.9712219	4.4	5.35873
4.4	5.6	3.440378402	341.4246216	5	6.53888
4.4	5.6	5.172332706	337.4817505	4.2	4.76357
4.4	5.6	4.117898974	330.9707947	5.1	5.99171
4.4	5.6	4.939568272	704.7088013	4.4	4.93759
4.4	5.6	9.629094128	329.3486938	4.9	5.37526
4.4	5.6	5.661466281	689.5904541	4.3	5.06685
4.4	5.6	5.146044983	329.5392456	4.7	5.59531
4.4	5.6	3.20854697	340.8003235	5	6.17917
4.4	5.6	61.60952708	374.3821106	2.2	1.27557
4.4	5.6	17.96172208	698.244873	3	2.31721
4.4	5.6	10.302197	687.5072632	4.1	3.29008
4.4	5.6	20.84570789	361.2301025	2.1	2.91304
4.4	5.6	37.53649468	324.8920898	2.7	1.34963
4.4	5.6	3.784638556	330.9707947	5.1	6.0038
4.4	5.6	64.55787121	755.4559937	2.8	1.85816
4.4	5.6	9.448833981	386.9103394	3.8	4.00812
4.1	28.4	1.637110072	381.6695862	3.2	4.2662
4.1	28.4	8.863847526	302.3868103	3.3	5.08394
4.1	28.4	0.928762701	339.4559631	3.5	2.92355
4.1	28.4	24.69694976	289.782196	2.8	3.15348
4.1	28.4	7.856370574	314.5820618	3.1	5.26611
4.1	28.4	17.97433722	489.2116699	2.7	2.89708
5.1	8.4	45.13675035	329.2424927	3.3	4.48368
5.1	8.4	38.19083712	273.6286316	2.7	4.12567
5.1	8.4	38.06758929	290.6101685	2.7	4.54486
5.1	8.4	56.84084722	275.7825928	3.2	3.94563
5.1	8.4	4.776506137	519.2119751	3.4	5.12714
5.1	8.4	8.4972845	360.6856079	3.9	5.38218
5.1	8.4	14.54975023	449.8655701	3.9	4.26899
5.1	8.4	37.15242448	271.9423218	2.7	5.09897
5.1	8.4	35.95809778	587.515686	4.1	5.54963
5.1	8.4	14.19817023	449.8655701	3.6	4.50023
5.1	8.4	7.972766702	372.9031372	4	4.8395
5.1	8.4	17.06116142	633.2354126	4.7	4.97921
5.1	8.4	56.5429028	296.20047	3.5	4.3037
5.1	8.4	19.03103422	406.2289124	3.9	5.4287
4.9	26.6	8.453179381	381.6695862	3.8	5.11061
4.9	26.6	7.65209375	302.3868103	5.8	5.32794
4.9	26.6	7.753674667	339.4559631	3.8	4.11848
4.9	26.6	30.97618525	289.782196	7.3	3.33379
4.9	26.6	23.63368396	326.0591125	3.4	3.71959
4.9	26.6	57.43758248	453.3872986	4.1	1.27232
6.4	17.9	24.55813628	381.6695862	7.3	8.61022
6.4	17.9	27.32024841	302.3868103	8.6	9.28163
6.4	17.9	24.33449132	339.4559631	7.2	8.39265
6.4	17.9	38.32995497	289.782196	7	8.00846
6.4	17.9	62.08428145	492.964386	4.8	5.41492
6.4	17.9	37.10748704	305.6228638	6.7	8.25009
6.4	17.9	26.93527312	319.0614319	6.1	8.53964
6.4	17.9	71.14378694	453.3872986	4.1	6.57721
4.1	3.9	31.53115547	385.0278625	2.8	3.58502
4.1	3.9	14.62629483	621.7079468	2.8	4.19038
4.1	3.9	67.6591262	658.9470215	2.2	1.02492
4.1	3.9	66.12875468	725.0460815	3.1	1.35822
4.1	3.9	48.86026477	794.8417358	3.2	2.13535
4.1	3.9	40.07451257	607.1120605	2.2	2.33721
4.1	3.9	70.10179587	262.8301392	3.4	1.407
4.1	3.9	32.35595191	585.755188	3.8	2.87987
4.1	3.9	72.92437458	684.6856689	3.1	1.47065
